Website,Article Title,Article content,Article Link,Date
https://www.ispreview.co.uk/,Three UK Delivered Fastest Mobile Broadband Speeds at Glastonbury,"Network testing firm Ookla (i.e. Speedtest.net, Downdetector.co.uk) has today revealed that mobile operator Three UK delivered the fastest 4G and 5G mobile broadband speeds during last weekend’s Glastonbury Festival, which saw the operator produce a median average download of 347.66Mbps. But O2 ( Virgin Media ) were the slowest on 67.66Mbps.",https://www.ispreview.co.uk/index.php/2025/07/three-uk-delivered-fastest-mobile-broadband-speeds-at-glastonbury.html,2nd Jul 2025
https://www.ispreview.co.uk/,SpaceX Burnt Up 472 Starlink Broadband Satellites in Last 6 Months,"SpaceX has revealed to the Federal Communications Commission (FCC) that it deorbited 472 Starlink ultrafast broadband satellites – burning them up in Earth’s atmosphere – during the six-month period from December 2024 to May 2025 (2.6 per day), which marked a significant increase from previous period of six-months when just 73 met a fiery demise.",https://www.ispreview.co.uk/index.php/2025/07/spacex-burnt-up-472-starlink-broadband-satellites-in-last-6-months.html,2nd Jul 2025
https://www.ispreview.co.uk/,Rural Broadband ISP Wildanet Launch 2Gbps FTTP for South West England,"Alternative network provider Wildanet , which has spent the past few years building a new Fibre-to-the-Premises ( FTTP ) based gigabit broadband network across rural parts of Cornwall and Devon in England, has today announced the launch of its first 2Gbps speed package for consumers.",https://www.ispreview.co.uk/index.php/2025/07/rural-broadband-isp-wildanet-launch-2gbps-fttp-for-south-west-england.html,1st Jul 2025
https://www.ispreview.co.uk/,Despite Poor Mobile – London Named Most Popular European City for Startups,"Network benchmarking firm Opensignal , which uses crowdsourced speedtests from users of its apps and services, has examined the 15 most popular start-up hubs in Europe and warned that the leading city – London – still has a major weakness when it comes to the performance of local mobile connectivity (4G and 5G).",https://www.ispreview.co.uk/index.php/2025/07/despite-poor-mobile-london-named-most-popular-european-city-for-startups.html,1st Jul 2025
https://www.ispreview.co.uk/,Mobile Operator Giffgaff Hunts for New UK Boss as CEO Steps Down,"Mobile network operator giffgaff , which is owned by Telefónica and naturally uses O2 ’s virtual operator (MVNO) platform (they’re also trialling FTTP broadband via nexfibre and Virgin Media – here ), has announced that its CEO – Ash Schofield – has decided to step down, and they’ve begun the hunt for his replacement.",https://www.ispreview.co.uk/index.php/2025/07/mobile-operator-giffgaff-hunts-for-new-uk-boss-as-ceo-steps-down.html,1st Jul 2025
https://www.ispreview.co.uk/,Ofcom Updates on UK Satellite Broadband Fees and Project Kuiper,"The UK communications regulator has today published a shotgun blast of new satellite broadband consultations, which cover everything from changing satellite gateway fees to introducing another new gateway licence for Amazon ’s future Project Kuiper network. Ofcom has also proposed short duration licences for mobile (4G/5G) networks in the lower 2.3GHz band.",https://www.ispreview.co.uk/index.php/2025/07/ofcom-updates-on-uk-satellite-broadband-fees-and-project-kuiper.html,1st Jul 2025
https://www.ispreview.co.uk/,Broadband ISP EE UK Adds Stream Mode to WiFi Enhancer Service,"Mobile and broadband ISP EE ( BT ) has today added the new ‘Stream Mode’ feature to their existing WiFi Enhancer service, which works by claiming to “intelligently prioritise a customer’s favourite streaming apps, helping customers enjoy smooth, high-quality streaming … even when the entire household is online.”",https://www.ispreview.co.uk/index.php/2025/07/broadband-isp-ee-uk-adds-stream-mode-to-wifi-enhancer-service.html,1st Jul 2025
https://www.ispreview.co.uk/,Broadband ISP TalkTalk UK Adopt NiCE’s AI-Powered Customer Service Platform,"Debt troubled broadband ISP TalkTalk today claims to have taken “another step forward” in its “mission to become the UK’s most recommended Wi-Fi provider” by adopting a new AI-powered customer service automation platform from NiCE (tough ask in the current climate), which is called CXone Mpower.",https://www.ispreview.co.uk/index.php/2025/07/broadband-isp-talktalk-uk-adopt-nices-ai-powered-customer-service-platform.html,1st Jul 2025
https://www.ispreview.co.uk/,Rural UK Full Fibre Broadband ISP Gigaclear Sees More Job Cuts,"Abingdon-based alternative rural gigabit broadband ISP Gigaclear , which has already deployed their full fibre (FTTP) network to cover 600,000 premises (mostly in remote rural parts of England), sadly appears to have suffered another round of redundancies over the past few weeks.",https://www.ispreview.co.uk/index.php/2025/07/rural-uk-full-fibre-broadband-isp-gigaclear-sees-more-job-cuts.html,1st Jul 2025
https://www.ispreview.co.uk/,Openreach Name 21 New UK Locations for FTTP Broadband Build Plan,"Network operator Openreach ( BT ) has today published an updated build plan for the ongoing roll-out of their Fibre-to-the-Premises (FTTP) based gigabit broadband ISP network, which is the first update since December 2024 and adds 21 new locations – covering 80,000 extra UK premises – to their national deployment plan.",https://www.ispreview.co.uk/index.php/2025/07/openreach-name-21-new-uk-locations-for-fttp-broadband-build-plan.html,1st Jul 2025
https://www.ispreview.co.uk/,Ookla Study Reveals In-Flight WiFi Performance of Major Airlines,"Network testing giant Ookla, which collects data from consumers via their popular Speedtest.net service, has published the results from a new study that reveals the onboard WiFi (wireless broadband) speeds of various major airlines (e.g. British Airways, Virgin Atlantic) and their satellite-based network partners.",https://www.ispreview.co.uk/index.php/2025/06/ookla-study-reveals-in-flight-wifi-performance-of-major-airlines.html,30th Jun 2025
https://www.ispreview.co.uk/,Mobile Operators to Test UK Wide Emergency Alerts Later in 2025,"Get ready to jump out of your skin.. again. The UK Government recently announced that mobile network operators will conduct a second nationwide test of the Emergency Alerts service later in 2025, which is normally only intended to be used if there’s a “danger to life nearby” (e.g. severe flooding, fires and extreme weather).",https://www.ispreview.co.uk/index.php/2025/06/mobile-operators-to-test-uk-wide-emergency-alerts-later-in-2025.html,30th Jun 2025
https://www.ispreview.co.uk/,Study Highlights Rising Broadband Prices on Guernsey and Jersey,"A new report from Jersey Statistics (PDF) has revealed that, between 2020 and 2024, the average monthly spend by fixed broadband customers on the English Channel Islands of Guernsey went up by 16% to £86.55, and on Jersey it increased by just under 8% to £82.17. But over the same period, inflation on the islands went up by 27.3% and 30% respectively.",https://www.ispreview.co.uk/index.php/2025/06/study-highlights-rising-broadband-prices-on-guernsey-and-jersey.html,30th Jun 2025
https://www.ispreview.co.uk/,Vodafone and AST SpaceMobile Prep Satellite Based Mobile Broadband for 2026,"Mobile operator Vodafone UK has issued an update on their Joint Venture (SatCo) with satellite operator AST SpaceMobile , which is in the process of launching a space-based 2G, 4G and 5G mobile (mobile broadband) service that can connect with regular Smartphones around the world. The first commercial services are expected to launch in 2026.",https://www.ispreview.co.uk/index.php/2025/06/vodafone-and-ast-spacemobile-prep-satellite-based-mobile-broadband-for-2026.html,30th Jun 2025
https://www.ispreview.co.uk/,O2 Confirms UK Mobile Boost as 78.8MHz of Spectrum Acquired from Vodafone,"Mobile operator O2 ( Virgin Media ) has today revealed the details of their spectrum transfer agreement with Vodafone UK (VodafoneThree), which follows last year’s network sharing deal. This will see VMO2 acquiring 78.8MHz of spectrum for an investment of £343m to “materially enhance” their 4G and 5G mobile (mobile broadband) network.",https://www.ispreview.co.uk/index.php/2025/06/o2-confirms-uk-mobile-boost-as-78-8mhz-of-spectrum-acquired-from-vodafone.html,30th Jun 2025
https://www.ispreview.co.uk/,A Year Early – £1bn SRN Project Delivers 95 Percent UK Cover of 4G Mobile,"The Government has announced that the £1bn industry-led Shared Rural Network (SRN) project, which aimed to extend geographic 4G mobile (mobile broadband) coverage to 95% of the UK (aggregate) by the end of 2025 (5G also benefits from the new infrastructure), has “achieved its overarching target a year ahead of schedule“. But there’s more work left to do.",https://www.ispreview.co.uk/index.php/2025/06/a-year-early-1bn-srn-project-delivers-95-percent-uk-cover-of-4g-mobile.html,30th Jun 2025
https://www.ispreview.co.uk/,Coverage of Gigabit Broadband Nears 88 Percent of UK in H1 2025,"ISPreview has this morning published our biannual H1 2025 summary of UK fixed broadband coverage, which reveals that “full fibre” ( FTTP ) ISP networks have grown to reach 78.06% of premises (up from 73.53% in H2 2024) and 87.84% are within reach of “gigabit” 1000Mbps+ speeds (up from 85.87%). Read on to see details for England, Wales, Scotland and N.Ireland…",https://www.ispreview.co.uk/index.php/2025/06/uk-coverage-of-gigabit-broadband-nears-88-percent-in-first-half-of-2025.html,30th Jun 2025
https://www.ispreview.co.uk/,Study Claims 85 Percent of UK Broadband Users Suffer Connection Issues,"A new survey of more than 4,347 UK adults with a home broadband ISP contract, which was conducted between Dec 2024 and Jan 2025 by Which? , has claimed that 85% of respondents have experienced at least one “connection issue” in the past year (e.g. slow speeds, connection drop-outs, and router problems). Customers of Sky Broadband and Virgin Media were the worst hit.",https://www.ispreview.co.uk/index.php/2025/06/study-claims-85-percent-of-uk-broadband-users-suffer-connection-issues.html,28th Jun 2025
https://www.ispreview.co.uk/,The Curious Case of Openreach’s £73k FTTP on Demand Install Quote,"Eyebrows were recently raised after UK network operator Openreach ( BT ) quoted one home in Scotland over £73,000 to have an FTTP on Demand (FTTPoD) broadband service installed. The high cost of FTTPoD is not a new issue, but in this case a nearby neighbour already had the service and the operator’s fibre even ran directly outside the house.",https://www.ispreview.co.uk/index.php/2025/06/the-curious-case-of-openreachs-73k-fttp-on-demand-install-quote.html,28th Jun 2025
https://www.ispreview.co.uk/,"R100 Gigabit Broadband Build Reaches 80,000 Premises in Scotland","The Scottish Government (SG) has today revealed that more than 80,000 premises have now benefitted from their £697m Reaching 100% (R100) project with Openreach ( BT ), which is rolling out full fibre (FTTP) broadband to remote rural areas. Some 27,000 premises of this have been delivered over the past year, which is up from 20,000 the year before.",https://www.ispreview.co.uk/index.php/2025/06/r100-gigabit-broadband-build-reaches-80000-premises-in-scotland.html,27th Jun 2025
https://www.ispreview.co.uk/,Bin Lorries to Help Map Mobile Network Coverage in Tees Valley,"The Tees Valley Combined Authority (TVCA) in North East England, which covers several council areas (Darlington, Hartlepool, Middlesbrough, Redcar and Cleveland and Stockton-on-Tees), has signed a new deal with digital mapping specialists Inakalum to deploy special kit on local bin lorries (refuse collection trucks) to map local 4G and 5G mobile (broadband) coverage.",https://www.ispreview.co.uk/index.php/2025/06/bin-lorries-to-help-map-mobile-network-coverage-in-tees-valley.html,27th Jun 2025
https://www.ispreview.co.uk/,EU Reveals 2025 Gigabit Broadband and 5G Coverage Progress vs UK,"The European Commission (EC) recently published their annual 2025 study of broadband coverage in Europe, which reveals how the EU’s fixed gigabit broadband (FTTP and Hybrid Fibre Coax) and 5G mobile networks compare across all of its 27 countries. We compare this with the United Kingdom below.",https://www.ispreview.co.uk/index.php/2025/06/eu-reveals-2025-gigabit-broadband-and-5g-coverage-progress-vs-uk.html,27th Jun 2025
https://www.ispreview.co.uk/,Vodafone UK Boost 4G Data Allowances on SIM Only Basics Plans,"Mobile network operator Vodafone UK has significantly increased the bundled 4G data allowances (mobile broadband) on several of their SIM Only Basics plans for new customers. For example, the cheapest entry-level package will now give you 21GB (GigaBytes) of data for just £7 per month (up from 6GB).",https://www.ispreview.co.uk/index.php/2025/06/vodafone-uk-boost-4g-data-allowances-on-sim-only-basics-plans.html,27th Jun 2025
https://www.ispreview.co.uk/,Streetwave Test Mobile Data Performance of Jubilee Line Tube Trains UPDATE,"Network analyst firm Streetwave has today shared the results from a recent survey they conducted, which tested the coverage and performance of 4G and 5G mobile (broadband) networks – including EE , Three UK , Vodafone and O2 – while travelling along the entirety of the Jubilee Line (London Underground) from Stratford to Stanmore.",https://www.ispreview.co.uk/index.php/2025/06/streetwave-test-mobile-data-performance-of-jubilee-line-tube-trains.html,27th Jun 2025
https://www.ispreview.co.uk/,CityFibre UK Finish Primary £17m FTTP Broadband Rollout in Havant,"Network operator CityFibre , which has so far built their 5.5Gbps speed Fibre-to-the-Premises (FTTP) broadband ISP network to cover 4.4 million UK premises (4.3m RFS), has today confirmed the completion of their “primary” £17 million build across Havant in Hampshire (England), which included Westbourne and other surrounding areas.",https://www.ispreview.co.uk/index.php/2025/06/cityfibre-uk-finish-primary-17m-fttp-broadband-rollout-in-havant.html,26th Jun 2025
https://www.ispreview.co.uk/,Vodafone UK Tests Photonic Processor to Boost Mobile Network Signals,"Mobile operator Vodafone is working with the Photonics and Radiofrequency Research Lab at the University of Málaga (Spain) to develop a new computer chip design, which can help to direct a wireless mobile signal straight to a user’s smartphone using microwave photonics (i.e. optical beamforming to process, steer, and precisely focus mobile traffic).",https://www.ispreview.co.uk/index.php/2025/06/vodafone-uk-tests-photonic-processor-to-boost-mobile-network-signals.html,26th Jun 2025
https://www.ispreview.co.uk/,Project Reach Launched to Fix Mobile Signal Notspots on UK Rail Network,"The UK Government’s Department for Transport (DfT) has today taken the wrappings off Project Reach, which reflects a public-private partnership that will deploy “ultra fast fibre optic cable” across 1,000 kilometres of major rail lines to help “eliminate mobile signal blackspots” in tunnels on “key rail routes” up and down the country.",https://www.ispreview.co.uk/index.php/2025/06/project-reach-launched-to-fix-mobile-signal-notspots-on-uk-rail-network.html,26th Jun 2025
https://www.ispreview.co.uk/,Ofcom Launch Improved UK 4G and 5G Mobile Speed and Coverage Checker,"The UK communications and media regulator, Ofcom , has today launched an overhauled mobile network coverage checker, which includes enhancements that are intended to better match people’s real-world experiences, particularly of modern 4G and 5G (mobile broadband) service performance and signal strength.",https://www.ispreview.co.uk/index.php/2025/06/ofcoms-improved-uk-4g-and-5g-mobile-signal-coverage-checker-is-live.html,26th Jun 2025
https://www.ispreview.co.uk/,Virgin Media UK Returns to 24 Month Contracts for New Customers,"New customers looking to take a home broadband package or bundle from UK ISP Virgin Media (O2) may like to know that the service provider will today be moving from 18-month minimum term contracts to longer 24-month terms. The change does not impact existing customers, at least it won’t until you need to upgrade or re-contract.",https://www.ispreview.co.uk/index.php/2025/06/virgin-media-uk-returns-to-24-month-contracts-for-new-customers.html,26th Jun 2025
https://www.ispreview.co.uk/,Openreach Cuts UK Price of 1Gbps Business FTTP Broadband Tier,"Network access provider Openreach announced another change to their Fibre-to-the-Premises ( FTTP ) broadband services today, which cuts the annual wholesale rental of their premium small business focused 1Gbps (220Mbps upload) tier from £1,173.36 to £900 excluding VAT (inc. FTTPoD). The change will be effective from 1st August 2025.",https://www.ispreview.co.uk/index.php/2025/06/openreach-cuts-price-of-1gbps-business-fttp-broadband-tier.html,25th Jun 2025
https://www.ispreview.co.uk/,Opensignal Compares 4G and 5G Performance of Three UK and Vodafone,"Network benchmarking firm Opensignal has today published an updated study that compares Vodafone and Three UK ’s mobile broadband performance in terms of 4G Download Speed and “Excellent Consistent Quality“, which is intended to help provide an indication for how the recently completed merger might impact things.",https://www.ispreview.co.uk/index.php/2025/06/opensignal-compares-4g-and-5g-performance-of-three-uk-and-vodafone.html,25th Jun 2025
https://www.ispreview.co.uk/,Openreach Summarises New ONTs for UK FTTP Broadband Lines UPDATE2,"Network access provider Openreach ( BT ) has published a new Suppliers Information Note (SIN) for their Fibre-to-the-Premises ( FTTP ) broadband ISP lines, which provides an updated summary of all their old, existing and future Optical Network Terminal (ONT) modems that they’ve deployed or intent to deploy. Two new suppliers – Zyxel and Sercomm – are also mentioned.",https://www.ispreview.co.uk/index.php/2025/06/openreach-summarises-new-onts-for-uk-fttp-broadband-lines.html,25th Jun 2025
https://www.ispreview.co.uk/,CityFibre Scoop 2025 RoSPA Gold Award for Health and Safety,"Network operator CityFibre , which has already covered 4.3 million UK premises with their new 10Gbps capable full fibre broadband network, has today revealed that – for the 5th consecutive year – they’ve won the Gold Medal Award at this year’s annual Royal Society for the Prevention of Accidents (RoSPA) Awards 2025 event.",https://www.ispreview.co.uk/index.php/2025/06/cityfibre-scoop-2025-rospa-gold-award-for-health-and-safety.html,25th Jun 2025
https://www.ispreview.co.uk/,Mobile Network Operator Three UK Suffer Calling and SMS Outage UPDATE10,"Some customers of mobile operator Three UK (VodafoneThree) are this morning reporting yet another partial network outage, which appears to be preventing users from either making or receiving calls. The issue also appears to be disrupting access to Voicemail and extends to virtual operators too (e.g. iD Mobile , Smarty etc.).",https://www.ispreview.co.uk/index.php/2025/06/mobile-network-operator-three-uk-suffering-calling-outage.html,25th Jun 2025
https://www.ispreview.co.uk/,Freedom Fibre Scales Back North Shropshire Project Gigabit Broadband Contract UPDATE,"The Government’s Building Digital UK (BDUK) agency has just announced that alternative network provider Freedom Fibre has had to scale back their £24m (state aid) Project Gigabit broadband roll-out contract for North Shropshire (LOT 25.02 in England), which originally aimed to cover “around” 12,000 hard-to-reach rural homes ( here ).",https://www.ispreview.co.uk/index.php/2025/06/freedom-fibre-scales-back-north-shropshire-project-gigabit-broadband-contract.html,25th Jun 2025
https://www.ispreview.co.uk/,Openreach Tweaks Fixed Fee for Excess Construction Charges on EAD UPDATE,"Network operator Openreach ( BT ) has informed providers of high-speed Ethernet connections that, effective from 1st October 2025, the one-off Fixed Fee for Excess Construction Charges (ECC) on new Ethernet Access Direct (EAD) lines will increase from £638 to £708 excluding VAT (an increase of 10.97%). But in reality, customers won’t pay any extra.",https://www.ispreview.co.uk/index.php/2025/06/openreach-increase-fixed-fee-for-excess-construction-charges-on-ead.html,25th Jun 2025
https://www.ispreview.co.uk/,Ofcom UK Directs Tismi to Block Specific Phone Numbers Due to Serious Misuse,"The UK telecoms regulator, Ofcom , has issued an update on their investigation into communications provider, Tismi (Tismi BV), which directs the company to “block all calls and messages” sent to or from specific mobile numbers allocated to it by the regulator after they were “linked to serious fraud or misuse“.",https://www.ispreview.co.uk/index.php/2025/06/ofcom-uk-directs-tismi-to-block-specific-phone-numbers-due-to-serious-misuse.html,25th Jun 2025
https://www.ispreview.co.uk/,Remote Rural Wales Village Cut-Off from Landlines by Overheated Exchange,"Residents in the remote rural village of Penmachno, which sits in the isolated upland Machno valley area of North Wales (Conwy), have complained – via the local community council – that Openreach and BT recently left them unable to make or receive calls for several days due to a heat related fault that started on 19th June 2025.",https://www.ispreview.co.uk/index.php/2025/06/remote-rural-wales-village-cut-off-from-landlines-by-overheated-exchange.html,25th Jun 2025
https://www.ispreview.co.uk/,Gov Asks UK Organisations to Donate Used Tech to Digitally Excluded Brits,"The UK Government has today invited organisations to sign-up to a new charter, which is being backed by Deloitte, Vodafone (VodafoneThree), BT and others. The charter encourages members to change how they manage and dispose of IT assets, with the aim of increasing device donations to the 1.5 million people who currently lack access to a basic laptop, tablet or smartphone.",https://www.ispreview.co.uk/index.php/2025/06/gov-asks-uk-organisations-to-donate-used-tech-to-digitally-excluded-brits.html,25th Jun 2025
https://www.ispreview.co.uk/,The Confusing State of 5G and 4G Availability in London vs Birmingham,"A new study from SignalTracker , which operates a popular Android mobile app (but not iOS) for monitoring and examining mobile phone reception, has compared the quality of Vodafone’s 5G between Birmingham and London to find that the former is falling considerably behind. Furthermore, 72% of tests on Vodafone’s flagship 5G plan were actually 4G quality.",https://www.ispreview.co.uk/index.php/2025/06/the-confusing-state-of-5g-and-4g-availability-in-london-vs-birmingham.html,24th Jun 2025
https://www.ispreview.co.uk/,National Security Strategy Lacks Detail on UK Telecoms and Subsea Fibre,"The UK Government has published its National Security Strategy (NSS), which may or may not confirm earlier reports ( here ) that broadband (inc. telecommunications) will now be considered part of national security investment in order to help reach a new NATO target for spending 5% of GDP on defence by 2035. Subsea fibre protection also gets a brief mention.",https://www.ispreview.co.uk/index.php/2025/06/national-security-strategy-lacks-detail-on-uk-telecoms-and-subsea-fibre.html,24th Jun 2025
https://www.ispreview.co.uk/,Octaplus Launch Multi-Gig UK Broadband Plans with 3GB of FREE Mobile Data,"Internet service provider Octaplus , which sells broadband package to consumers via various networks (e.g. MS3 , CityFibre and FullFibre Limited), has today announced the launch of its first Multi-Gigabit speed packages – delivering ultrafast speeds of 1.8Gbps and 2.3Gbps. But there’s also a special mobile data bonus.",https://www.ispreview.co.uk/index.php/2025/06/octaplus-launch-multi-gig-uk-broadband-packages-with-3gb-of-free-mobile-data.html,24th Jun 2025
https://www.ispreview.co.uk/,Netomnia Improves UK Full Fibre Network Testing and Monitoring,"Alternative network operator Netomnia ( Brsk , Youfibre ), which has so far rolled out their Fibre-to-the-Premises (FTTP) broadband network to cover 2.5 million UK homes (inc. 325,000 customers), has today become the latest provider to adopt VIAVI’s ONMSi Remote Fibre Test System (RFTS) to “simplify and accelerate network installation and ongoing maintenance“.",https://www.ispreview.co.uk/index.php/2025/06/netomnia-improves-uk-full-fibre-network-testing-and-monitoring.html,24th Jun 2025
https://www.ispreview.co.uk/,Virgin Media UK Add 2 More FAST TV Channels to Service,"Customers using broadband ISP Virgin Media ( O2 ), specifically those who also take a Pay TV service via one of their TV 360, Stream or v6 box platforms, may like to know that they’ve added two new FAST channels to their TV service – British Screen Classics and wedotv movies – “at no extra cost“.",https://www.ispreview.co.uk/index.php/2025/06/virgin-media-uk-add-2-more-fast-tv-channels-to-service.html,24th Jun 2025
https://www.ispreview.co.uk/,Vodafone Uses Satellites to Help Align Mobile Network Antennas,"One of the problems that UK mobile network operators, like Vodafone (VodafoneThree), often have to contend with is the issue of ensuring that their land-based 4G and 5G (mobile broadband) antennas are precisely positioned in order to deliver the best signal. But satellite guided sensors are now being tested to help change that.",https://www.ispreview.co.uk/index.php/2025/06/vodafone-uses-satellites-to-help-align-mobile-network-antennas.html,24th Jun 2025
https://www.ispreview.co.uk/,CityFibre Close to £2bn Funding Deal for UK Full Fibre Broadband Plans,"Alternative network operator CityFibre, which has already built a gigabit-capable full fibre broadband (FTTP) network to cover 4.3 million UK premises (RFS), is reportedly set to sign a £2bn funding deal – reflecting a split of debt and equity – to help keep them in business and support their plans for a major consolidation of rival operators.",https://www.ispreview.co.uk/index.php/2025/06/cityfibre-close-to-2bn-funding-deal-for-uk-full-fibre-broadband-plans.html,24th Jun 2025
https://www.ispreview.co.uk/,Study Claims 11 Million UK Broadband Users Unaware of Full Fibre Availability,"A new study from Go.Compare , which combined ONS data with the results from a YouGov survey of 2,000 UK residents (conducted on 25th February 2025), has estimated that “up to” 11 million internet users could have access to full fibre ( FTTP ) broadband without realising. This is important as some ISPs offer free upgrades to the faster service.",https://www.ispreview.co.uk/index.php/2025/06/study-claims-11-million-uk-broadband-users-unaware-of-full-fibre-availability.html,24th Jun 2025
https://www.ispreview.co.uk/,Openreach Start Enhanced Migration Pilot for Legacy UK Phone Switch-Off,"Network operator Openreach ( BT ) has kicked off their first UK pilot to test the effectiveness of a targeted approach for safeguarding vulnerable customers during the mass migrations away from the old Public Switched Telephone Network (PSTN), which is due to be switched-off, in favour of a temporary alternative service.",https://www.ispreview.co.uk/index.php/2025/06/openreach-start-enhanced-migration-pilot-for-legacy-uk-phone-switch-off.html,23rd Jun 2025
https://www.ispreview.co.uk/,Quickline Publish 3 Year UK Full Fibre Broadband Rollout Plan,"In a welcome move. Rural ISP Quickline has today published a full list of the communities set to benefit from their ongoing deployment of a new Fibre-to-the-Premises ( FTTP ) based gigabit broadband network over the next 3 years – covering a “further” 360,000 premises across Yorkshire and Lincolnshire in England.",https://www.ispreview.co.uk/index.php/2025/06/quickline-publish-3-year-uk-full-fibre-broadband-rollout-plan.html,23rd Jun 2025
https://www.ispreview.co.uk/,London Internet Exchange Introduces Service Level Agreements,"The not-for-profit London Internet Exchange (LINX), which handles a large chunk of UK and global data traffic through their switches via around 900 members (broadband ISPs, mobile and CDN providers etc.), has today announced the official introduction of a Service Level Agreement (SLA) solution as an add-on to their peering service.",https://www.ispreview.co.uk/index.php/2025/06/london-internet-exchange-introduces-service-level-agreements.html,23rd Jun 2025
https://www.ispreview.co.uk/,Brsk Reduce Rollout of Broadband Poles After Stockport Locals Protest,"Network operator and UK ISP Brsk ( Netomnia ) has scrapped plans to deploy three additional 9-metre-high wood telecoms poles on Fernwood Road and Bracken Close in Marple Bridge (Stockport, Greater Manchester), which came after a significant portion of locals protested the plan. Residents complained it would have spoilt their view of the surrounding countryside.",https://www.ispreview.co.uk/index.php/2025/06/brsk-scrap-rollout-of-broadband-poles-after-stockport-locals-protest.html,23rd Jun 2025
https://www.ispreview.co.uk/,£50m Funding Boost for Wessex Internet’s Rural UK Broadband Network,"Rural-focused ISP and alternative network builder Wessex Internet , which is building a mix of full fibre (FTTP) and fixed wireless network across Southern England, has today announced that they’ve secured a £50m investment from the National Wealth Fund (formerly known as the UK Infrastructure Bank).",https://www.ispreview.co.uk/index.php/2025/06/50m-funding-boost-for-wessex-internets-rural-uk-broadband-network.html,23rd Jun 2025
https://www.ispreview.co.uk/,Vodafone Clarifies Plans for Joint Network Roaming with Three UK,Mobile operator Vodafone (VodafoneThree) has revealed a little bit more information about how their new “Access to roam” feature will work. This will shortly become one of the first major benefits of their recently completed merger with Three UK ( here and here ) – allowing 27 million customers to roam across both networks at no extra cost.,https://www.ispreview.co.uk/index.php/2025/06/vodafone-clarifies-plans-for-joint-network-roaming-with-three-uk.html,22nd Jun 2025
https://www.ispreview.co.uk/,The H1 2025 Top Fastest UK Mobile and Home Broadband ISPs,"ISPreview has today published our latest biannual study of how the United Kingdom’s broadband download and upload speeds have changed across the fastest nationally available fixed line ISPs, mobile network operators and Starlink ( satellite ) services since the end of 2024. But this time we’ve made some changes to the structure of our top lists.",https://www.ispreview.co.uk/index.php/2025/06/the-h1-2025-top-fastest-uk-mobile-and-home-broadband-isps.html,21st Jun 2025
https://www.ispreview.co.uk/,Ofcom Set Final Rules for 5G UK Mobile Auction of 26GHz and 40GHz,"The UK telecoms regulator, Ofcom , has today set out the final regulations for their plan to auction off a large chunk of millimetre wave (mmW) radio spectrum frequency in the 26GHz and 40GHz bands, which will come into force on 30th June 2025. The spectrum will be used by mobile network operators to deliver faster 5G data (broadband) services.",https://www.ispreview.co.uk/index.php/2025/06/ofcom-set-final-rules-for-5g-uk-mobile-auction-of-26ghz-and-40ghz.html,20th Jun 2025
https://www.ispreview.co.uk/,Openreach Updates on Petrol Leak in Bramley as Altnets Allowed to Build,"Network operator Openreach has issued a progress update on its efforts to help tackle a long-running underground petrol leak in the Surrey (England) village of Bramley. This has revealed, among other things, a new proposal that would allow alternative broadband networks to start building fibre (FTTP) in the area again.",https://www.ispreview.co.uk/index.php/2025/06/openreach-updates-on-petrol-leak-in-bramley-as-altnets-allowed-to-build.html,20th Jun 2025
https://www.ispreview.co.uk/,TalkTalk Attempting to Sell UK Consumer and Wholesale Business Again,"The heavily indebted TalkTalk Group has reportedly begun the process of hiring City advisers – with both Barclays or Morgan Stanley said to be in the frame – in order to oversee the possible breakup and sale of their consumer broadband arm of the same name, and their PXC wholesale division.",https://www.ispreview.co.uk/index.php/2025/06/talktalk-attempting-to-sell-uk-consumer-and-wholesale-business-again.html,20th Jun 2025
https://www.ispreview.co.uk/,Study Claims UK Broadband Speeds Slow by 27 Percent During Heatwaves,"A new study of over 380,000 web-based consumer broadband speed tests (recorded over the past 12-months), which was conducted by comparison site Broadband Genie , claims to have identified that broadband download speeds can slow down by up to 8% and uploads by up to 27% on the hottest days of the year (usually heatwaves).",https://www.ispreview.co.uk/index.php/2025/06/study-claims-uk-broadband-speeds-slow-by-27-percent-during-heatwaves.html,20th Jun 2025
https://www.ispreview.co.uk/,Boost for Broadband and Mobile as UK Sets 10 Year Infrastructure Strategy UPDATE,"The UK Government has published its Infrastructure Strategy for the next 10 years – backed by £725bn in long-term funding for maintenance and major projects, which promises to “transform how infrastructure projects are planned and delivered” in order to “deliver stability, investment and national renewal“. And there’s some good news for broadband and mobile networks.",https://www.ispreview.co.uk/index.php/2025/06/boost-for-broadband-and-mobile-as-uk-sets-10-year-infrastructure-strategy.html,20th Jun 2025
https://www.ispreview.co.uk/,New Data Use and Access Law to Help UK Utility Maps and ISP Comparisons,"The UK government has today announced that their Data Use and Access Bill has become law (Royal Assent), which pledges to inject £10bn into the British economy over 10-years by, among other things, supporting personalised market comparisons for utility pricing and putting a new digital map of underground broadband cables and pipes on a “statutory footing“.",https://www.ispreview.co.uk/index.php/2025/06/new-data-use-and-access-law-to-help-uk-utility-maps-and-isp-comparisons.html,19th Jun 2025
