Website,Article Title,Article content,Article Link,Date
https://fibrenews.co.uk/category/all-news/,Quickline to support more than 500 students through Lincolnshire Institute of Technology bursary,"Quickline is empowering over 500 underrepresented students in Lincolnshire with the skills they need to thrive in science, technology, engineering, and maths (STEM) fields. As the newest employment partner of the Lincolnshire Institute of Technology (LIoT), the rural broadband provider is sponsoring a dedicated bursary to support students across the county’s colleges and universities. This partnership reflects Quickline’s mission to create opportunities and break down barriers for those often overlooked in traditional education pathways. The bursary, funded by Quickline, aims to make STEM education more accessible by supporting mature students, parents, individuals from low-income families, those with disabilities, and former care leavers. Eligible students enrolled in level 4 and 5 courses can use the funds to cover study materials, travel, and additional childcare costs, easing financial pressures and allowing them to focus on their education. Mick Lochran, Director of the LIoT, welcomed Quickline’s involvement: “It’s fantastic to have Quickline Communications join us as an employment partner. Their commitment to accessibility and inclusivity will play a vital role in helping underrepresented groups overcome the barriers to achieving higher-level technical qualifications and entering the workforce.” Quickline’s Head of Engagement and Enablement, Julian Chalk, echoed this sentiment: “We’re thrilled to partner with the Lincolnshire Institute of Technology and bring our ethos of accessibility into the realm of education. Just as we connect rural communities left behind by other providers, we want to ensure every aspiring STEM professional has access to the tools they need to succeed. This partnership is a natural extension of our commitment to inclusivity and social value.” This initiative is part of Quickline’s broader social value commitment under its four government-awarded Project Gigabit contracts. These contracts cover Yorkshire and most of Lincolnshire, aiming to deliver gigabit-capable broadband to 170,000 hard-to-reach premises. The programme targets areas not included in commercial broadband rollout plans, ensuring no community is left behind in the digital age. The LIoT partnership also aligns Quickline with other prominent organisations, including Bakkavor and United Lincolnshire Hospitals NHS Trust, as they collaborate to address regional skills gaps. The Lincolnshire Institute of Technology is a network of education providers and employers across the county, backed by £290 million in government funding. As part of a national initiative of 21 IoTs, LIoT specialises in equipping learners with the technical skills needed to fill immediate gaps in the workforce while building a talent pipeline for the future. Quickline’s involvement represents a step forward for both the education and connectivity landscapes in Lincolnshire, bringing meaningful opportunities to the region’s underserved communities.",https://fibrenews.co.uk/quickline-champions-stem-education-with-bursary-for-underrepresented-students-in-lincolnshire/,2025-01-07T11:20:43+00:00
https://fibrenews.co.uk/category/all-news/,Connect Fibre rolls out Wi-Fi 7 across all broadband plans,"Connect Fibre, a community-focused full fibre broadband provider, has launched Wi-Fi 7 across all its contracted packages. After thorough testing with top global manufacturers, the company is bringing next-gen tech to customers at no extra cost, sticking to its fair-pricing promise. The upgrade sets a new standard in the UK fibre market, making cutting-edge connectivity accessible without premium fees. Alongside Wi-Fi 7, Connect Fibre offers flexibility with 24-month contracts for lower rates or 12-month options for shorter commitments. The provider has also boosted its entry-level plan from 150Mbps to 250Mbps at no additional cost (on a 24-month deal), while its top-tier package now hits 2000Mbps. What Wi-Fi 7 brings Wi-Fi 7 uses advanced radio tech and new frequencies for faster, interference-free connections. Benefits include: Faster speeds : Multi-gigabit performance beats Wi-Fi 6, perfect for streaming and gaming. Lower latency : Reduced delays enhance gaming, AR/VR, and video calls. More capacity : Supports multiple devices with 8×8 MU-MIMO, ideal for smart homes. Stefan Stanislawski, CEO of Connect Fibre, said: “The launch of Wi-Fi 7 is a game-changer, and we’re proud to be leading the charge in bringing this cutting-edge technology to our customers. At Connect Fibre, innovation and customer experience are at the heart of everything we do. We believe everyone should have access to the best possible connectivity without barriers or premium pricing. With Wi-Fi 7, we’re not just keeping up with the future – we’re shaping it.”",https://fibrenews.co.uk/connect-fibre-rolls-out-wi-fi-7-across-all-broadband-plans/,2025-03-07T09:11:00+00:00
https://fibrenews.co.uk/category/all-news/,Daisy Communications Strikes Long-Term Partnership with AllPoints Fibre Networks,"Daisy Communications has signed a long-term strategic partnership with AllPoints Fibre Networks (APFN), securing access to a national full-fibre network through APFN’s aquila wholesale platform. With aquila , Daisy can instantly connect to millions of premises via a single, API-first platform—eliminating the complexity of managing multiple fibre networks. As part of the deal, Daisy will also acquire APFN’s B2B direct customer base, previously managed under the Giganet brand. Both companies have confirmed that customers will see no change to their service levels or pricing, while also gaining access to Daisy’s wider product suite and industry-leading support. The partnership takes effect immediately, and customers moving to Daisy have already been informed. Jarlath Finnegan, Group CEO at AllPoints Fibre Networks, said: “The Daisy deal marks another key milestone for APFN. Daisy now has access to the UK’s largest full-fibre wholesale network, benefiting the customers who have supported us along the way. We want to thank them and look forward to continuing that support through Daisy in the years ahead.” Dave McGinn, CEO at Daisy Communications, added: “We’re excited to bring the UK’s largest full-fibre wholesale network to our customers through this partnership. We also welcome the new businesses joining Daisy as part of the deal and look forward to working with them to keep Britain connected.”",https://fibrenews.co.uk/daisy-communications-strikes-long-term-partnership-with-allpoints-fibre-networks/,2025-03-03T09:41:12+00:00
https://fibrenews.co.uk/category/all-news/,Voiceflex Partners with Vorboss to Strengthen Business Connectivity,"Voiceflex has joined forces with Vorboss, London’s leading business ethernet fibre provider, to support partners with connectivity growth in the capital. Reliable connectivity is essential for modern businesses. Without a solid connection to the cloud, operations slow down or stop entirely. Many of Voiceflex’s services run in real-time, making uptime and performance critical. A system is only as strong as its weakest link. Partnering with a specialist fibre provider gives businesses access to high-speed, low-latency internet built for handling data-heavy applications, cloud services, and communication tools. Fibre isn’t just faster than traditional broadband—it’s more stable, scalable, and designed to support growing demands. Paul Taylor, CCO of Voiceflex, said: “We’re really impressed by their uptime stats, but even more so by the money-back service credits. If an outage goes beyond four minutes, an automatic credit is applied at the end of the month. That level of accountability is rare.” For businesses that need dependable, high-quality connectivity, this partnership makes a lot of sense.",https://fibrenews.co.uk/voiceflex-partners-with-vorboss-to-strengthen-business-connectivity/,2025-02-27T11:01:19+00:00
https://fibrenews.co.uk/category/all-news/,Quickline Rolls Out Full Fibre to Hard-to-Reach Homes in Lincolnshire & East Yorkshire,"Thousands of rural homes and businesses across Lincolnshire and the East Riding of Yorkshire are finally getting the broadband speeds they deserve. Quickline is delivering full fibre broadband as part of the government-backed Project Gigabit, bringing next-generation connectivity to communities that have long been left behind. Since securing the contract in summer 2024, Quickline has already connected nearly 850 funded homes and businesses to gigabit-capable broadband. The first areas to benefit include the villages of Ruskington, Ancaster, and Burgh le Marsh in the south of Lincolnshire. But this is just the start. Work is now pushing further north, with North Cave and Gilberdyke in the East Riding of Yorkshire next in line. Holme on Spalding Moor will follow soon after. The rollout is moving fast—just six months after securing the contract, the first homes were live, and four months after breaking ground, residents were able to connect. In total, the contract will bring full fibre to nearly 72,000 properties. On top of that, another 50,000 premises will benefit from Quickline’s separate commercial rollout. This means tens of thousands of people in rural areas will finally have access to reliable, high-speed internet. Dan Hague, Project Delivery Director at Quickline, said: “Bringing high-speed broadband to rural communities is what we do best. From day one, the focus has been on getting results quickly, and connecting over 800 premises in just a few months is a huge milestone. Our teams are working tirelessly to bring reliable broadband to areas that have struggled for too long.” Telecoms Minister Sir Chris Bryant added: “Poor connectivity has been a major challenge for people living and working in rural Lincolnshire and East Yorkshire. Whether it’s remote NHS consultations or simply staying in touch with loved ones, fast broadband is essential. Thanks to this government-funded rollout, thousands of homes and businesses will now have access to the fastest speeds on the market, boosting the local economy and improving everyday life.” Homes and businesses in the rollout areas can now book their installation and get connected. The digital divide is closing—one village at a time.",https://fibrenews.co.uk/quickline-rolls-out-full-fibre-to-hard-to-reach-homes-in-lincolnshire-east-yorkshire/,2025-02-25T23:09:00+00:00
https://fibrenews.co.uk/category/all-news/,"Gigaclear Begins Project Gigabit Build to Connect 9,500 Oxfordshire Premises","Gigaclear has begun work on Project Gigabit in Oxfordshire, aiming to connect around 9,500 homes and businesses to full-fibre broadband. The £25.4m government-funded initiative targets hard-to-reach areas, with Gigaclear installing over 250km of new ducting—50% of which will utilise existing infrastructure. Nathan Rundle, CEO of Gigaclear, said: “Our mission is to bring full-fibre broadband to rural communities, and Project Gigabit is key to making that happen. As an Oxfordshire-based business, we’re committed to improving digital access in the county and delivering fast, reliable connectivity to local residents.” Telecoms Minister Sir Chris Bryant added: “Many communities in Oxfordshire have been excluded from the benefits of fast broadband. Through Project Gigabit, we’re closing those digital gaps and moving closer to our goal of full gigabit coverage by 2030.” Work is now underway, with completion expected by November 2026. Project Gigabit is part of the government’s strategy to ensure no rural community is left behind, delivering the same digital opportunities already available in larger towns and cities.",https://fibrenews.co.uk/gigaclear-begins-project-gigabit-build-to-connect-9500-oxfordshire-premises/,2025-02-18T08:27:45+00:00
https://fibrenews.co.uk/category/all-news/,Freedom Fibre Appoints Lindsey Sutherland as Chief Operations Officer,"Freedom Fibre has appointed Lindsey Sutherland as Chief Operations Officer (COO), effective 4th March 2025. Lindsey brings 30 years of experience in engineering and IT, with a background spanning the military, data systems, and telecoms. His career began with active service in Bosnia and Northern Ireland before founding a data systems business that supported transformation projects in the NHS and military shipbuilding. He later led technology integration at Community Fibre and served as CTO at SaaS VoIP provider Nebula. Lindsey said: “I’m proud to join Freedom Fibre at such a pivotal time. The broadband industry is evolving rapidly, and we must stay ahead to ensure we deliver the best possible service.” Nathan Vautier, CEO of Freedom Fibre, added: “Lindsey’s experience and leadership are a perfect fit for our ambitions. We’re excited to have him on board as we continue to scale.”",https://fibrenews.co.uk/freedom-fibre-appoints-lindsey-sutherland-as-chief-operations-officer/,2025-02-17T08:58:55+00:00
https://fibrenews.co.uk/category/all-news/,Freedom Fibre Signs Armed Forces Covenant to Support Military Community,"Freedom Fibre has proudly signed the Armed Forces Covenant, underscoring its commitment to recognising and supporting those who have served in the military. The North West and Midlands-based telecommunications company, which is currently rolling out gigabit-capable broadband in North Shropshire and planning to expand into rural Cheshire in 2025, is integrating this pledge into its growing operations. As part of this commitment, Freedom Fibre will create opportunities for the Armed Forces community through employment, upskilling initiatives, and fundraising efforts. Veterans already play pivotal roles within the company across departments such as build, project management, and engineering. Steve Slingsby, a former Royal Engineer and now Head of Build Assurance at Freedom Fibre, highlighted the importance of this initiative: “As a former member of the armed forces, working for a business that values the Armed Forces Covenant means a great deal to me. It’s vital that the unique skills veterans bring, such as technical expertise, problem-solving abilities, and adaptability, are recognised. My role at Freedom Fibre has allowed me to use my training and experience in meaningful ways, and I encourage others to explore the contributions they can make to the telecoms industry.” The Armed Forces Covenant acknowledges the sacrifices made by service personnel and their families and emphasises the moral obligation to provide fair treatment and equal opportunities. Nathan Vautier, CEO of Freedom Fibre, shared his perspective: “Freedom Fibre is proud to stand alongside the Armed Forces community by signing the Covenant. Veterans bring unparalleled qualifications, experience, and dedication to complex infrastructure projects like ours, delivering gigabit fibre to Britain. As part of our pledge, we actively encourage flexibility, mobilisation, and understanding within our workforce. We look forward to welcoming more former service members and continuing to support initiatives that recognise the invaluable contributions of our Armed Forces.” Through its partnership with the Armed Forces Covenant, Freedom Fibre is not only expanding its broadband network but also its dedication to supporting the nation’s service community. For more information about the Armed Forces Covenant, visit here .",https://fibrenews.co.uk/freedom-fibre-signs-armed-forces-covenant-to-support-military-community/,2025-01-07T10:58:48+00:00
https://fibrenews.co.uk/category/all-news/,FluidOne Appoints Graham Dickie as CFO to Lead Next Growth Phase,"FluidOne has appointed Graham Dickie as its new Chief Financial Officer, with the role officially commencing on 6th January 2025. Bringing over two decades of financial leadership to the business, Graham’s extensive experience will play a pivotal role in shaping FluidOne’s future as it continues its journey of growth and innovation. Graham has a distinguished career, having served as CFO in multinational businesses with revenues exceeding £100m since 2006. He has a proven track record of leading transformative projects, including raising finance, enhancing profitability, and developing robust pricing strategies to support sales teams. His expertise spans large-scale restructuring, refinancing, and value creation across both private equity-backed firms and multi-billion-dollar listed organisations. With his comprehensive leadership and commercial acumen, Graham is set to drive the next phase of FluidOne’s expansion. FluidOne has undergone a remarkable transformation since its management buyout six years ago, led by CEO Russell Horton and supported by Livingbridge. In that time, the company has grown fourfold, achieving revenues of £113m and evolving from a connectivity specialist into a managed service provider focused on IT and cybersecurity. Over half of its revenue now comes from IT and cybersecurity services, with recurring revenue exceeding 70%. FluidOne’s customer-centric approach has earned it a reputation for exceptional service, reflected in its impressive Net Promoter Score of 82 as of November 2024. With a portfolio of 2,400 customers, the company designs tailored solutions that integrate seamlessly with in-house IT systems, enabling secure access to complex hybrid environments and applications. FluidOne’s award-winning culture combines being a great place to work with delivering industry-leading service, a balance that sets it apart in the IT and cyber space. Looking ahead, the company is gearing up for a new phase of strategic growth, aiming for £300m in turnover by 2030 through a combination of organic growth and acquisitions. Already boasting nine successful acquisitions in recent years, FluidOne remains committed to maintaining its high standards of quality as it scales. Russell Horton, CEO of FluidOne, expressed his excitement at Graham’s arrival: “Graham’s deep financial expertise and experience in executing buy-and-build strategies make him the perfect fit for FluidOne at this exciting stage. His immediate cultural alignment with our team and his ability to drive results will be instrumental as we push forward with our ambitious plans.” Graham Dickie added: “I’m thrilled to be joining FluidOne at such a pivotal moment in its journey. The company has achieved incredible growth and is poised to solidify its position as a leader in IT, cyber, and communications solutions. I’m eager to contribute to its ongoing success.” As CFO, Graham will join the group board alongside Russell Horton and CIO Chris Rogers, bringing fresh energy and expertise to FluidOne’s ambitious vision for the future.",https://fibrenews.co.uk/fluidone-appoints-graham-dickie-as-cfo-to-lead-next-growth-phase/,2025-01-07T13:06:48+00:00
https://fibrenews.co.uk/category/all-news/,Voneus Ends £12m Project Gigabit Contract in Shropshire Amid Customer Complaints,"Rural broadband provider Voneus has withdrawn from its £12m Project Gigabit contract to connect over 6,000 homes in mid-west Shropshire. The decision, described as mutual, follows ongoing concerns about the company’s current service and the challenges of delivering high-speed connectivity in the region. The contract, awarded in March 2024, was set to provide gigabit-capable connections to some of the country’s most remote areas, with the first customers expected online in 2025. However, Voneus has faced a flood of complaints from customers who cited slow speeds and unreliable service, according to the BBC . Building Digital UK (BDUK) , the government agency responsible for overseeing the rollout, has promised to act quickly to find alternative suppliers to ensure the affected properties are connected as planned. In a joint statement, Voneus and BDUK confirmed their agreement to terminate the contract. “We are moving swiftly to put in place alternative plans with other suppliers to connect premises that were due to be connected,” a BDUK spokesperson said. Local councillor Heather Kidd has been vocal about the impact of poor connectivity on rural communities. “Working from home isn’t a luxury—it’s essential,” she said. Kidd also highlighted the reliance on landline-based VoIP services due to poor mobile phone coverage, leaving many residents “completely cut off.” Voneus initially responded by pledging to improve communication with affected communities, but these efforts appear to have fallen short. The termination of the Project Gigabit contract raises fresh concerns about the future of broadband services in mid-west Shropshire, especially for customers still relying on Voneus’s existing wireless network. “This decision will undoubtedly affect Voneus’s business case,” Kidd said. “While the termination may be the right move, the current system still requires urgent support and improved customer care.” BDUK now faces the challenge of finding a reliable alternative provider to ensure rural Shropshire is not left behind in the UK’s digital transformation. We may see similar “project migrations” next year (2025) as a large amount of projects were awarded and began rolling out this year (2024).",https://fibrenews.co.uk/voneus-ends-12m-project-gigabit-contract-in-shropshire-amid-customer-complaints/,2025-01-03T09:06:45+00:00
https://fibrenews.co.uk/category/all-news/,Wessex Internet Connects First South Wiltshire Home Under Project Gigabit,"Wessex Internet has reached a key milestone in South Wiltshire, connecting its first customer as part of the £18.8 million Project Gigabit rollout. Zoe Hallett of Bapton is the first to benefit from the full fibre network, which aims to bring ultrafast broadband to 14,500 rural properties. The rollout spans the Wylye Valley and surrounding villages, delivering Fibre to the Premises (FTTP) speeds of up to 10Gbps. Telecoms Minister Sir Chris Bryant praised the project for driving economic growth and tackling digital exclusion in hard-to-reach areas. Telecoms Minister Sir Chris Bryant said: “Project Gigabit is all about giving people the infrastructure they need not only to live, but to thrive in the place they call home – no matter how rural or isolated. “These connections will make a significant difference to thousands of families and individuals, who will find it easier to stay in touch with loved ones and speak to their GPs on video call. “Plugging connectivity black holes in hard-to-reach areas isn’t only helping this government achieve its mission to kickstart economic growth, but is also allowing us tackle digital exclusion, something which continues to hold back far too many communities across the UK.” Hector Gibson Fleming, CEO at Wessex Internet said: “We’re excited to welcome the first South Wiltshire residents to our network under Project Gigabit. This is just the beginning of an important upgrade that will impact thousands of homes and businesses, empowering them with reliable, full fibre broadband.”",https://fibrenews.co.uk/wessex-internet-connects-first-south-wiltshire-home-under-project-gigabit/,2024-12-18T12:07:33+00:00
https://fibrenews.co.uk/category/all-news/,Gigaclear Names Andy Matthews as Chairman,"Gigaclear, the rural broadband specialist, has announced Andy Matthews as its new Chairman, effective 1st January 2025. Currently Chief Investment Officer at Infracapital, Andy has served on Gigaclear’s board since 2019, overseeing significant milestones, including expanding its network to over 580,000 premises and connecting more than 130,000 customers. He succeeds Stephen Nelson, who is stepping down after six years as Chairman and nearly a decade on the board. Andy praised Stephen’s impactful leadership, expressing eagerness to build on the company’s progress. Reflecting on his time leading the Board, during which the business has seen unprecedented growth, Stephen Nelson said: “It has been an enormous privilege to serve Gigaclear as Chairman since May 2018. Over that time, I have seen the business progress from strength to strength and the team should take full credit for helping build what is now the leading rural broadband altnet in the UK.” Nathan Rundle, CEO of Gigaclear, said: “Andy’s experience has had a positive influence on the Board for many years and I look forward to continuing to work with him on the next exciting chapter. I would like to thank Stephen for his highly valued leadership during his tenure. Gigaclear has achieved significant growth in recent years, propelling the company ever further forward in its mission to become the UK’s leading rural altnet provider of ultrafast broadband. I am personally grateful for Stephen’s direction and support which has played such a pivotal role in the success of the business.”",https://fibrenews.co.uk/gigaclear-names-andy-matthews-as-chairman/,2024-12-18T11:45:48+00:00
https://fibrenews.co.uk/category/all-news/,"UK Businesses Alarmingly Unprepared for PSTN and ISDN Switch-Off, Zen Research Reveals","With the Public Switched Telephone Network (PSTN) and Integrated Services Digital Network (ISDN) set to be phased out by 2027, research from Zen Internet has highlighted a concerning lack of preparedness among UK businesses for this monumental shift. The transition to all-IP networks promises enhanced efficiency and reliability, but for many organisations, the reality of adaptation is still far from grasped. The study paints a worrying picture: only 18% of small businesses and 26% of large businesses have implemented a post-PSTN solution. While some progress is being made, with 27% currently exploring their options and 19% actively migrating to new systems, 17% remain undecided on their next steps. Perhaps most troubling, nearly one in ten businesses are entirely unaware of the impending switch-off. The PSTN, often referred to as the traditional landline system, is an analogue network that has been the backbone of telecommunications for decades. ISDN, an enhancement of PSTN, allows for digital transmission but relies on the same ageing infrastructure. As these networks are replaced by all-IP (digital) solutions, businesses must act swiftly to avoid disruption. Time is of the essence. By December 2025, businesses could be given as little as 90 days’ notice to transition or risk losing access to vital communication and operational systems. This is more than a technological upgrade; it’s a lifeline for businesses reliant on reliable connectivity. David Barber, Strategy Director at Zen Internet, underscores the urgency. “While awareness of the switch-off is relatively high, there’s a significant gap between knowledge and action. Too many businesses are leaving their transition to the last minute, which could result in severe disruption.” Delaying the migration to all-IP networks carries substantial risks. The ageing PSTN infrastructure is already showing its limitations, with users reporting increased downtime and reliability issues. As the switch-off approaches, these problems are only set to worsen. For businesses, failure to migrate could lead to complete loss of phone connectivity, critical phone numbers, and dependent systems such as payment processing, security, and IoT devices. A rushed migration could also result in poor choices, with businesses adopting suboptimal solutions that fail to meet their specific needs. Barber advises businesses to act now: “Preparation is key. Start by assessing what’s available in your area, auditing systems dependent on the current network, and engaging with technology partners to explore the best solutions.” While the transition presents challenges, it also offers opportunities. Moving to all-IP solutions not only ensures continuity but opens the door to advanced features and greater flexibility in communications. Early adopters can gain a competitive edge, leveraging enhanced technology to improve operations and customer experiences. “Making the switch ahead of the deadline isn’t just about avoiding disruption,” Barber adds. “It’s a chance to unlock the full potential of digital communications and position your business for growth.” The shift to all-IP is not merely a technical upgrade; it’s a fundamental change that will redefine how businesses operate. As the 2027 deadline looms, businesses must act decisively to secure their future in a digital-first world.",https://fibrenews.co.uk/uk-businesses-alarmingly-unprepared-for-pstn-and-isdn-switch-off-zen-research-reveals/,2025-01-03T09:41:46+00:00
https://fibrenews.co.uk/category/all-news/,Fibrenews Podcast – EP. 13 – Jeremy Chelot – CEO YouFibre/Brsk & Netomnia,"In this episode, Jonny Rae sits down with Jeremy Chelot, CEO of one of the fastest-growing “altnets” in the market. We discuss the YouFibre/Brsk merger, what it’s like to scale at such a pace, the details of securing investment, the importance of internal tech resources in scaling a business, and everything in between. A huge thank you to this episode’s sponsors! Elevate Wholesale : Making wholesale connectivity as effortless as it should be GetCrisp : The go-to industry marketing agency",https://fibrenews.co.uk/fibrenews-podcast-ep-13-jeremy-chelot-ceo-youfibre-brsk-netomnia/,2024-12-13T13:32:59+00:00
https://fibrenews.co.uk/category/all-news/,"Gigaclear Marks Record Growth Year, Bringing Total Connected Customers to 130,000","Gigaclear, one of the UK’s leading rural full fibre broadband specialist, is celebrating a milestone year in 2024. With over 130,000 customers now connected, the Abingdon-based provider added 40,000 connections this year alone—an impressive 50% growth in its customer base. Focusing on hard-to-reach communities, Gigaclear’s expansion highlights its commitment to bridging the digital divide, bringing ultrafast broadband to areas historically underserved by traditional networks. This record year solidifies its position as a key player in rural connectivity. Nathan Rundle, CEO of Gigaclear, said: “Our mission is to bring the fastest full fibre broadband to rural Britain so I am delighted to report that we have connected more hard to reach customers in 2024 than ever before. “As the year draws to a close, I would like to thank the Gigaclear team for their contributions towards achieving this important milestone and I look forward to continued growth in 2025.” Chief Marketing Officer Nick Rawlings said: “Reaching the milestone of 130,000 customers is a huge achievement – but we’re not stopping there! “We have continued to invest in building our network in hard to reach places adding a further 100,000 properties in 2024, which now means we have over 580,000 properties Ready for Service. “As a result, even more rural homes and businesses can look forward to a new year of ultrafast broadband.”",https://fibrenews.co.uk/gigaclear-marks-record-growth-year-bringing-total-connected-customers-to-130000/,2024-12-11T10:48:27+00:00
https://fibrenews.co.uk/category/all-news/,Wessex Internet Breaks Ground on £33.5M Project Gigabit Rollout,"Wessex Internet has officially launched its £33.5 million Project Gigabit initiative to deliver full fibre broadband to rural Dorset and South Somerset. Construction began in Halstock and Dorset, following the completion of detailed planning for the five-year programme awarded in April. This ambitious rollout will connect 21,400 hard-to-reach homes and businesses, bridging the digital divide for underserved communities. Key areas include Swanage, Dorchester, and Sherborne in Dorset, alongside Crewkerne and Glastonbury in Somerset, empowering residents and businesses with gigabit-capable broadband speeds. Telecoms Minister Sir Chris Bryant said: “Dorset and Somerset are the latest regions to see spades in the ground, laying fibre that will deliver the fastest internet speeds on the market – thanks to our nationwide rollout of Project Gigabit. “The upgrades will help put an end to buffering broadband in hard-to-reach rural communities and support our mission to kickstart economic growth and break down barriers to opportunity. We are on track to keep plugging digital gaps and achieve nationwide gigabit coverage by 2030.” Hector Gibson Fleming, CEO of Wessex Internet, said: “We’re delighted to have started the construction phase our fourth Project Gigabit contract, which will benefit thousands of residents and businesses in rural Dorset and Somerset. This follows the start of construction for our South Wiltshire contract a few weeks ago and demonstrates the commitment and hard work of our teams to rapidly progress the delivery of these vital infrastructure projects. For too long, rural communities have had to make do with outdated, unreliable internet connections, and this rollout of full fibre broadband represents a great leap in digital infrastructure that will support local residents and rural economies for years to come.”",https://fibrenews.co.uk/wessex-internet-breaks-ground-on-33-5m-project-gigabit-rollout/,2024-12-11T10:20:08+00:00
https://fibrenews.co.uk/category/all-news/,Connect Fibre rolls out Wi-Fi 7 across all broadband plans,"Connect Fibre, a community-focused full fibre broadband provider, has launched Wi-Fi 7 across all its contracted packages. After thorough testing with top global manufacturers, the company is bringing next-gen tech to customers at no extra cost, sticking to its fair-pricing promise. The upgrade sets a new standard in the UK fibre market, making cutting-edge connectivity accessible without premium fees. Alongside Wi-Fi 7, Connect Fibre offers flexibility with 24-month contracts for lower rates or 12-month options for shorter commitments. The provider has also boosted its entry-level plan from 150Mbps to 250Mbps at no additional cost (on a 24-month deal), while its top-tier package now hits 2000Mbps. What Wi-Fi 7 brings Wi-Fi 7 uses advanced radio tech and new frequencies for faster, interference-free connections. Benefits include: Faster speeds : Multi-gigabit performance beats Wi-Fi 6, perfect for streaming and gaming. Lower latency : Reduced delays enhance gaming, AR/VR, and video calls. More capacity : Supports multiple devices with 8×8 MU-MIMO, ideal for smart homes. Stefan Stanislawski, CEO of Connect Fibre, said: “The launch of Wi-Fi 7 is a game-changer, and we’re proud to be leading the charge in bringing this cutting-edge technology to our customers. At Connect Fibre, innovation and customer experience are at the heart of everything we do. We believe everyone should have access to the best possible connectivity without barriers or premium pricing. With Wi-Fi 7, we’re not just keeping up with the future – we’re shaping it.”",https://fibrenews.co.uk/connect-fibre-rolls-out-wi-fi-7-across-all-broadband-plans/,2025-03-07T09:11:00+00:00
https://fibrenews.co.uk/category/all-news/,Daisy Communications Strikes Long-Term Partnership with AllPoints Fibre Networks,"Daisy Communications has signed a long-term strategic partnership with AllPoints Fibre Networks (APFN), securing access to a national full-fibre network through APFN’s aquila wholesale platform. With aquila , Daisy can instantly connect to millions of premises via a single, API-first platform—eliminating the complexity of managing multiple fibre networks. As part of the deal, Daisy will also acquire APFN’s B2B direct customer base, previously managed under the Giganet brand. Both companies have confirmed that customers will see no change to their service levels or pricing, while also gaining access to Daisy’s wider product suite and industry-leading support. The partnership takes effect immediately, and customers moving to Daisy have already been informed. Jarlath Finnegan, Group CEO at AllPoints Fibre Networks, said: “The Daisy deal marks another key milestone for APFN. Daisy now has access to the UK’s largest full-fibre wholesale network, benefiting the customers who have supported us along the way. We want to thank them and look forward to continuing that support through Daisy in the years ahead.” Dave McGinn, CEO at Daisy Communications, added: “We’re excited to bring the UK’s largest full-fibre wholesale network to our customers through this partnership. We also welcome the new businesses joining Daisy as part of the deal and look forward to working with them to keep Britain connected.”",https://fibrenews.co.uk/daisy-communications-strikes-long-term-partnership-with-allpoints-fibre-networks/,2025-03-03T09:41:12+00:00
https://fibrenews.co.uk/category/all-news/,Voiceflex Partners with Vorboss to Strengthen Business Connectivity,"Voiceflex has joined forces with Vorboss, London’s leading business ethernet fibre provider, to support partners with connectivity growth in the capital. Reliable connectivity is essential for modern businesses. Without a solid connection to the cloud, operations slow down or stop entirely. Many of Voiceflex’s services run in real-time, making uptime and performance critical. A system is only as strong as its weakest link. Partnering with a specialist fibre provider gives businesses access to high-speed, low-latency internet built for handling data-heavy applications, cloud services, and communication tools. Fibre isn’t just faster than traditional broadband—it’s more stable, scalable, and designed to support growing demands. Paul Taylor, CCO of Voiceflex, said: “We’re really impressed by their uptime stats, but even more so by the money-back service credits. If an outage goes beyond four minutes, an automatic credit is applied at the end of the month. That level of accountability is rare.” For businesses that need dependable, high-quality connectivity, this partnership makes a lot of sense.",https://fibrenews.co.uk/voiceflex-partners-with-vorboss-to-strengthen-business-connectivity/,2025-02-27T11:01:19+00:00
