source,date,title,url,primary_use_case,primary_use_case_confidence,ai_use_cases,sentiment,ai_mention_count,ai_mentions,title_ai_mention_count,title_ai_mentions,word_count,summary
ISPreview UK,2025-05-25,Streetwave to Map 4G and 5G Mobile Coverage Across South Yorkshire,https://www.ispreview.co.uk/index.php/2025/05/streetwave-to-map-4g-and-5g-mobile-coverage-across-south-yorkshire.html,,0.0,,not_applicable,0,,0,,50,
ISPreview UK,2025-05-24,Openreach Delay UK Launch of Ethernet Access Direct 2.0 Until Dec 2026,https://www.ispreview.co.uk/index.php/2025/05/openreach-delay-uk-launch-of-ethernet-access-direct-2-0-until-dec-2026.html,,0.0,,not_applicable,0,,0,,58,
ISPreview UK,2025-05-23,BT Faces Formal Trade Dispute After Union Rejects Pay Offer,https://www.ispreview.co.uk/index.php/2025/05/bt-faces-formal-trade-dispute-after-union-rejects-pay-offer.html,,0.0,,not_applicable,0,,0,,54,
ISPreview UK,2025-05-23,ISP Sky Broadband Launch Pilot of CityFibre Based UK Full Fibre Packages UPDATE,https://www.ispreview.co.uk/index.php/2025/05/isp-sky-broadband-launch-cityfibre-based-uk-full-fibre-packages.html,,0.0,,not_applicable,0,,0,,49,
ISPreview UK,2025-05-23,Full Fibre Broadband ISP CommunityFibre Grows UK Take-up to 25 Percent,https://www.ispreview.co.uk/index.php/2025/05/full-fibre-broadband-isp-communityfibre-grows-uk-take-up-to-25-percent.html,,0.0,,not_applicable,0,,0,,61,
ISPreview UK,2025-05-23,Gov Reveal More on Ofcom’s Planned Change to Improve 4G Mobile Maps,https://www.ispreview.co.uk/index.php/2025/05/gov-reveal-more-on-ofcoms-planned-change-to-improve-4g-mobile-maps.html,,0.0,,not_applicable,0,,0,,55,
ISPreview UK,2025-05-22,Netomnia Goes Live with First 50Gbps UK Full Fibre Broadband Network,https://www.ispreview.co.uk/index.php/2025/05/netomnia-goes-live-with-uks-first-50gbps-broadband-network.html,,0.0,,not_applicable,0,,0,,51,
ISPreview UK,2025-05-22,ISP Quickline Launch Cheap Entry Level 100Mbps Broadband Package,https://www.ispreview.co.uk/index.php/2025/05/isp-quickline-launch-cheap-entry-level-100mbps-broadband-package.html,,0.0,,not_applicable,0,,0,,52,
ISPreview UK,2025-05-22,Altnet Freedom Fibre Pick VeloxServ to Power its Wholesale B2B Connectivity,https://www.ispreview.co.uk/index.php/2025/05/altnet-freedom-fibre-pick-veloxserv-to-power-its-wholesale-b2b-connectivity.html,,0.0,,not_applicable,0,,0,,46,
ISPreview UK,2025-05-22,FullFibre Limited Drops Out of UK Project Gigabit Broadband Contracts,https://www.ispreview.co.uk/index.php/2025/05/fullfibre-limited-drops-out-of-uk-project-gigabit-broadband-contracts.html,,0.0,,not_applicable,0,,0,,56,
ISPreview UK,2025-05-22,Three UK Doubles Mobile Broadband Speeds in Glasgow via O-RAN Trial,https://www.ispreview.co.uk/index.php/2025/05/three-uk-doubles-mobile-broadband-speeds-in-glasgow-via-o-ran-trial.html,,0.0,,not_applicable,0,,0,,52,
ISPreview UK,2025-05-22,Ofcom Ranks Big UK Mobile and Broadband ISPs by Quality and Faults – 2025,https://www.ispreview.co.uk/index.php/2025/05/ofcom-ranks-big-uk-mobile-and-broadband-isps-by-quality-and-faults-2025.html,,0.0,,not_applicable,0,,0,,49,
ISPreview UK,2025-05-22,Openreach Boost UK FTTP Rollout Pace as BT Broadband Customers Fall to 8.2M,https://www.ispreview.co.uk/index.php/2025/05/openreach-boost-uk-fttp-rollout-pace-as-bt-broadband-customers-fall-to-8-2m.html,,0.0,,not_applicable,0,,0,,71,
ISPreview UK,2025-05-22,Rural UK ISP Gigaclear Discounts 500Mbps Broadband to £22,https://www.ispreview.co.uk/index.php/2025/05/rural-uk-isp-gigaclear-discounts-500mbps-broadband-to-22.html,,0.0,,not_applicable,0,,0,,48,
ISPreview UK,2025-05-21,Openreach Brings Full Fibre Broadband to 80 Percent of Cardiff,https://www.ispreview.co.uk/index.php/2025/05/openreach-brings-full-fibre-broadband-to-80-percent-of-cardiff.html,,0.0,,not_applicable,0,,0,,58,
ISPreview UK,2025-05-21,Quickline Revise FTTP Broadband Build in York Village After Pole Complaints UPDATE,https://www.ispreview.co.uk/index.php/2025/05/quickline-revise-fttp-broadband-build-in-york-village-after-pole-complaints.html,,0.0,,not_applicable,0,,0,,62,
ISPreview UK,2025-05-21,Virgin Media O2 Business Launches Teams Phone Mobile,https://www.ispreview.co.uk/index.php/2025/05/virgin-media-o2-business-launches-teams-phone-mobile.html,,0.0,,not_applicable,0,,0,,43,
ISPreview UK,2025-05-21,Vodafone and MediaTek Test Pushes 5G Upload Speeds up to 277Mbps,https://www.ispreview.co.uk/index.php/2025/05/vodafone-and-mediatek-test-pushes-5g-upload-speeds-up-to-277mbps.html,,0.0,,not_applicable,0,,0,,52,
ISPreview UK,2025-05-21,NGMN Push Mobile Operators to Adopt More Effective Carbon Emissions Reports,https://www.ispreview.co.uk/index.php/2025/05/ngmn-push-mobile-operators-to-adopt-more-effective-carbon-emissions-target.html,,0.0,,not_applicable,0,,0,,48,
ISPreview UK,2025-05-21,CityFibre UK Complete Primary £30m FTTP Broadband Rollout in Ipswich,https://www.ispreview.co.uk/index.php/2025/05/cityfibre-uk-complete-primary-24m-fttp-broadband-rollout-in-ipswich.html,,0.0,,not_applicable,0,,0,,45,
ISPreview UK,2025-05-21,Netomnia Deploys 800G Gigabit Ready ROADM Network Across UK,https://www.ispreview.co.uk/index.php/2025/05/netomnia-deploys-800g-gigabit-ready-roadm-network-across-uk.html,,0.0,,not_applicable,0,,0,,53,
ISPreview UK,2025-05-21,Private Roads Hamper CityFibre’s FTTP Broadband Rollout in Glasgow,https://www.ispreview.co.uk/index.php/2025/05/private-roads-hamper-cityfibres-fttp-broadband-rollout-in-glasgow.html,,0.0,,not_applicable,0,,0,,55,
ISPreview UK,2025-05-21,"Mobile Networks Call on Gov to Help Bring 5G Upgrades to 6,200 UK Sites",https://www.ispreview.co.uk/index.php/2025/05/mobile-networks-call-on-gov-to-help-bring-5g-upgrades-to-6200-uk-sites.html,,0.0,,not_applicable,0,,0,,56,
ISPreview UK,2025-05-21,Vodafone UK Website Adverts Banned Over Misleading Savings Claim,https://www.ispreview.co.uk/index.php/2025/05/asa-bans-vodafone-uk-website-advert-over-misleading-savings-claim.html,,0.0,,not_applicable,0,,0,,53,
ISPreview UK,2025-05-21,ASA Order EE UK to Qualify Fair Usage Terms on Unlimited Mobile Data Plans,https://www.ispreview.co.uk/index.php/2025/05/asa-order-ee-uk-to-qualify-fair-usage-terms-on-unlimited-mobile-data-plans.html,,0.0,,not_applicable,0,,0,,47,
ISPreview UK,2025-05-20,Vodafone Top 1.61 Million UK Broadband Customers as Mobile Declines,https://www.ispreview.co.uk/index.php/2025/05/vodafone-top-1-61-million-uk-broadband-customers-as-mobile-declines.html,,0.0,,not_applicable,0,,0,,62,
ISPreview UK,2025-05-20,UK ISP Spitfire Criticise Openreach for Lack of PSTN Switch Off Contract Clarity UPDATE,https://www.ispreview.co.uk/index.php/2025/05/uk-isp-spitfire-criticise-openreach-for-lack-of-pstn-switch-off-contract-clarity.html,,0.0,,not_applicable,0,,0,,55,
ISPreview UK,2025-05-20,Broadband and Mobile Traffic Volume Growth Has Slowed to a Crawl,https://www.ispreview.co.uk/index.php/2025/05/broadband-and-mobile-traffic-volume-growth-has-slowed-to-a-crawl.html,,0.0,,not_applicable,0,,0,,63,
ISPreview UK,2025-05-19,No Resolution Yet in £120m Dispute Between Vodafone UK and Former Franchisees,https://www.ispreview.co.uk/index.php/2025/05/no-resolution-yet-in-120m-dispute-between-vodafone-uk-and-former-franchisees.html,,0.0,,not_applicable,0,,0,,67,
ISPreview UK,2025-05-19,O2 UK Fixes VoLTE Flaw that Exposed User Mobile Location Data UPDATE,https://www.ispreview.co.uk/index.php/2025/05/o2-uk-fixes-volte-flaw-that-exposed-user-mobile-location-data.html,,0.0,,not_applicable,0,,0,,54,
ISPreview UK,2025-05-19,Clarifying POP Telecom’s Approach to Unwanted Feature Charges on UK Bills,https://www.ispreview.co.uk/index.php/2025/05/clarifying-pop-telecoms-approach-to-unwanted-feature-charges-on-uk-bills.html,,0.0,,not_applicable,0,,0,,57,
ISPreview UK,2025-05-19,"Grain Puts FTTP Broadband Network Live in Saltburn, North Yorkshire",https://www.ispreview.co.uk/index.php/2025/05/grain-puts-fttp-broadband-network-live-in-saltburn-north-yorkshire.html,,0.0,,not_applicable,0,,0,,42,
ISPreview UK,2025-05-19,BT in Advanced Talks to Sell 50 Percent Stake in TNT Sports to Warner Bros Discovery,https://www.ispreview.co.uk/index.php/2025/05/bt-in-advanced-talks-to-sell-50-percent-stake-in-tnt-sports.html,,0.0,,not_applicable,0,,0,,61,
ISPreview UK,2025-05-19,Alternative Broadband Operator FullFibre Cuts Jobs Post Zzoomm Merger,https://www.ispreview.co.uk/index.php/2025/05/alternative-broadband-operator-fullfibre-cuts-jobs-post-zzoomm-merger.html,,0.0,,not_applicable,0,,0,,61,
ISPreview UK,2025-05-19,Government to Foster 10 Year UK Infrastructure and R&D Funding,https://www.ispreview.co.uk/index.php/2025/05/government-to-foster-10-year-uk-infrastructure-and-rd-funding.html,,0.0,,not_applicable,0,,0,,39,
ISPreview UK,2025-05-18,BMW and Viasat Demo “worlds first” Connected Vehicle Over Satellite,https://www.ispreview.co.uk/index.php/2025/05/bmw-and-viasat-demo-worlds-first-connected-vehicle-over-satellite.html,,0.0,,not_applicable,0,,0,,51,
ISPreview UK,2025-05-17,Openreach Doc Hints at XGS-PON FTTP Plan for 3.3Gbps UK Broadband,https://www.ispreview.co.uk/index.php/2025/05/openreach-doc-hints-at-xgs-pon-fttp-plan-for-3-3gbps-uk-broadband.html,,0.0,,not_applicable,0,,0,,51,
ISPreview UK,2025-05-17,BT and Avanti Broadband in Legal Dispute Over Rural EE UK Mobile Capacity,https://www.ispreview.co.uk/index.php/2025/05/bt-and-avanti-broadband-in-legal-dispute-over-rural-ee-uk-mobile-capacity.html,,0.0,,not_applicable,0,,0,,60,
ISPreview UK,2025-05-16,Openreach Respond to Altnet Concerns Over Cost of UK Infrastructure Sharing,https://www.ispreview.co.uk/index.php/2025/05/openreach-respond-to-altnet-concerns-over-cost-of-uk-infrastructure-sharing.html,,0.0,,not_applicable,0,,0,,53,
ISPreview UK,2025-05-16,Wildanet Expands Project Gigabit Broadband Rollout in Cornwall UK UPDATE2,https://www.ispreview.co.uk/index.php/2025/05/wildanet-expands-project-gigabit-broadband-rollout-for-south-west-cornwall.html,,0.0,,not_applicable,0,,0,,50,
ISPreview UK,2025-05-16,Openreach Say FTTP Broadband Now Covers 90 Percent of N.Ireland,https://www.ispreview.co.uk/index.php/2025/05/openreach-say-fttp-broadband-now-covers-90-percent-of-n-ireland.html,,0.0,,not_applicable,0,,0,,61,
ISPreview UK,2025-05-16,ASK4 Acquire ClearFibre to Improve Broadband in UK Build-to-Rent Sector,https://www.ispreview.co.uk/index.php/2025/05/ask4-acquire-clearfibre-to-improve-broadband-in-uk-build-to-rent-sector.html,,0.0,,not_applicable,0,,0,,52,
ISPreview UK,2025-05-16,Spectrum Policy Forum Looks to Future of TV Spectrum for UK Mobile After 2034,https://www.ispreview.co.uk/index.php/2025/05/spectrum-policy-forum-looks-to-future-of-tv-spectrum-for-uk-mobile-after-2034.html,,0.0,,not_applicable,0,,0,,58,
ISPreview UK,2025-05-16,Sky TV Customers Still Suffering Problems After Huge Outage Last Night UPDATE2,https://www.ispreview.co.uk/index.php/2025/05/sky-tv-customers-still-suffering-problems-after-huge-outage-last-night.html,,0.0,,not_applicable,0,,0,,49,
ISPreview UK,2025-05-15,ITS Technology Claims First Live UK Biz Customer Trial of 50Gbps PON,https://www.ispreview.co.uk/index.php/2025/05/its-technology-claims-first-live-uk-biz-customer-trial-of-50gbps-pon.html,,0.0,,not_applicable,0,,0,,63,
ISPreview UK,2025-05-15,BT Group to Shift Remaining International Business into New Unit,https://www.ispreview.co.uk/index.php/2025/05/bt-group-to-shift-remaining-internation-business-into-new-unit.html,,0.0,,not_applicable,0,,0,,39,
ISPreview UK,2025-05-15,AllPoints Fibre Denies Talk of UK FTTP Network Sale to CityFibre,https://www.ispreview.co.uk/index.php/2025/05/allpoints-fibre-denies-talk-of-uk-fttp-network-sale-to-cityfibre.html,,0.0,,not_applicable,0,,0,,54,
ISPreview UK,2025-05-15,Freely Considers Launch of Streaming Box for UK Broadband TV Service,https://www.ispreview.co.uk/index.php/2025/05/freely-considers-launch-of-streaming-box-for-uk-broadband-tv-stream.html,,0.0,,not_applicable,0,,0,,54,
ISPreview UK,2025-05-15,BT Sign £9.8m Contract to Deploy Full Fibre Broadband in Swansea Bay City Region,https://www.ispreview.co.uk/index.php/2025/05/bt-sign-9-8m-contract-to-deploy-full-fibre-broadband-in-swansea-bay-city-region.html,,0.0,,not_applicable,0,,0,,50,
ISPreview UK,2025-05-15,Virgin Media UK and Telecare Cardiff Trial to Support Digital Phone Switchover,https://www.ispreview.co.uk/index.php/2025/05/virgin-media-uk-and-telecare-cardiff-trial-to-supports-digital-phone-switchover.html,,0.0,,not_applicable,0,,0,,53,
ISPreview UK,2025-05-15,MS3 Networks Back Online After Suffering Major Broadband Outage,https://www.ispreview.co.uk/index.php/2025/05/ms3-back-online-after-suffering-major-broadband-outage.html,,0.0,,not_applicable,0,,0,,60,
ISPreview UK,2025-05-15,SpaceX Proposes Starlink Can Deliver Sat Nav to Complement GPS,https://www.ispreview.co.uk/index.php/2025/05/spacex-proposes-starlink-can-deliver-sat-nav-to-complement-gps.html,,0.0,,not_applicable,0,,0,,54,
ISPreview UK,2025-05-14,Telefonica SA Reportedly Ponders UK Takeover of Virgin Media O2,https://www.ispreview.co.uk/index.php/2025/05/telefonica-sa-reportedly-ponders-uk-takeover-of-virgin-media-o2.html,,0.0,,not_applicable,0,,0,,67,
ISPreview UK,2025-05-14,The Top 15 UK National Parks for Full Fibre Broadband Coverage,https://www.ispreview.co.uk/index.php/2025/05/the-top-15-uk-national-parks-for-full-fibre-broadband-coverage.html,,0.0,,not_applicable,0,,0,,51,
ISPreview UK,2025-05-14,Openreach Connect UK First Homes Under Project Gigabit Broadband Contracts UPDATE,https://www.ispreview.co.uk/index.php/2025/05/openreach-connect-uk-first-homes-under-project-gigabit-broadband-contracts.html,,0.0,,not_applicable,0,,0,,49,
ISPreview UK,2025-05-14,New Project Helps ISPs to Test Customers Real Broadband Experience,https://www.ispreview.co.uk/index.php/2025/05/new-project-helps-isps-to-test-customers-real-broadband-experience.html,,0.0,,not_applicable,0,,0,,53,
ISPreview UK,2025-05-14,Persimmon Sells UK Full Fibre Broadband ISP FibreNest to BUUK UPDATE,https://www.ispreview.co.uk/index.php/2025/05/persimmon-sells-uk-full-fibre-broadband-isp-fibrenest-to-buuk.html,,0.0,,not_applicable,0,,0,,53,
ISPreview UK,2025-05-14,AllPointsFibre Launch New UK Aquila Wholesale Full Fibre Network,https://www.ispreview.co.uk/index.php/2025/05/allpointsfibre-launch-new-uk-aquila-wholesale-full-fibre-network.html,,0.0,,not_applicable,0,,0,,54,
ISPreview UK,2025-05-13,UK ISP NOW Broadband to Raise Prices by £3 Per Month AGAIN,https://www.ispreview.co.uk/index.php/2025/05/uk-isp-now-broadband-to-raise-prices-by-3-per-month-again.html,,0.0,,not_applicable,0,,0,,62,
ISPreview UK,2025-05-13,UK Government and Industry Look to Tackle A2P SMS Messaging Fraud,https://www.ispreview.co.uk/index.php/2025/05/uk-government-and-industry-look-to-tackle-a2p-sms-messaging-fraud.html,,0.0,,not_applicable,0,,0,,52,
ISPreview UK,2025-05-13,Toob Expand Cheap UK Gigabit Broadband to 12 New Cities and Towns,https://www.ispreview.co.uk/index.php/2025/05/toob-expand-cheap-uk-gigabit-broadband-to-12-new-cities-and-towns.html,,0.0,,not_applicable,0,,0,,50,
ISPreview UK,2025-05-13,GoFibre Expands Full Fibre Broadband to Ladykirk and Norham,https://www.ispreview.co.uk/index.php/2025/05/gofibre-expands-full-fibre-broadband-to-ladykirk-and-norham.html,,0.0,,not_applicable,0,,0,,51,
ISPreview UK,2025-05-13,Ofcom UK Investigate IX Wireless for Visual Impact of 15m Broadband Pole,https://www.ispreview.co.uk/index.php/2025/05/ofcom-uk-investigate-ix-wireless-for-visual-impact-of-15m-broadband-pole.html,,0.0,,not_applicable,0,,0,,57,
ISPreview UK,2025-05-13,"O2’s Recycle Service for UK Business Saves 45,000 Devices from Landfill",https://www.ispreview.co.uk/index.php/2025/05/o2s-recycle-service-for-uk-business-saves-45000-devices-from-landfill.html,,0.0,,not_applicable,0,,0,,59,
ISPreview UK,2025-05-13,Nexfibre Publish Reduced Q1 2025 UK Full Fibre Broadband Build Update,https://www.ispreview.co.uk/index.php/2025/05/nexfibre-publish-q1-2025-uk-full-fibre-broadband-build-update.html,,0.0,,not_applicable,0,,0,,58,
ISPreview UK,2025-05-13,Welsh Government Quietly Reopens ABC Broadband Voucher Scheme UPDATE,https://www.ispreview.co.uk/index.php/2025/05/welsh-government-quietly-reopens-abc-broadband-voucher-scheme.html,,0.0,,not_applicable,0,,0,,53,
ISPreview UK,2025-05-12,VeloxServ Moves to Harness Vorboss’ Full Fibre Network in London,https://www.ispreview.co.uk/index.php/2025/05/veloxserv-moves-to-harness-vorboss-full-fibre-network-in-london.html,,0.0,,not_applicable,0,,0,,39,
ISPreview UK,2025-05-12,ScotRail Upgrades Highlands Trains with Faster Onboard WiFi,https://www.ispreview.co.uk/index.php/2025/05/scotrail-upgrades-highlands-trains-with-faster-onboard-wifi.html,,0.0,,not_applicable,0,,0,,50,
ISPreview UK,2025-05-12,"Fibrus Project Gigabit Broadband Rollout in Cumbria UK Reaches 12,500 Premises",https://www.ispreview.co.uk/index.php/2025/05/fibrus-project-gigabit-broadband-rollout-in-cumbria-uk-reaches-12500-premises.html,,0.0,,not_applicable,0,,0,,52,
ISPreview UK,2025-05-12,Mobile Operator iD Mobile UK Launch New Rewards Scheme – iD Perks,https://www.ispreview.co.uk/index.php/2025/05/mobile-operator-id-mobile-uk-launch-new-rewards-scheme-id-perks.html,,0.0,,not_applicable,0,,0,,56,
ISPreview UK,2025-05-12,Virgin Media O2 UK and Daisy Group Anounce B2B Merger,https://www.ispreview.co.uk/index.php/2025/05/virgin-media-o2-uk-and-daisy-group-anounce-b2b-merger.html,,0.0,,not_applicable,0,,0,,55,
ISPreview UK,2025-05-12,Mobile Operators Plea with UK Gov to Support 5G Upgrade via Tax Cuts and Planning,https://www.ispreview.co.uk/index.php/2025/05/mobile-operators-plea-with-uk-gov-to-support-5g-upgrade-via-tax-cuts-and-planning.html,,0.0,,not_applicable,0,,0,,63,
ISPreview UK,2025-05-11,1 Million UK Consumers Have Switched Broadband ISP Since Sept 2024,https://www.ispreview.co.uk/index.php/2025/05/1-million-uk-consumers-have-switched-broadband-isp-since-sept-2024.html,,0.0,,not_applicable,0,,0,,53,
ISPreview UK,2025-05-10,Vodafone UK Quietly Launch New Pro 3 Broadband Plan and WiFi 7 Router UPDATE,https://www.ispreview.co.uk/index.php/2025/05/vodafone-uk-quietly-launch-new-pro-3-broadband-plan-and-wifi-7-router.html,,0.0,,not_applicable,0,,0,,59,
ISPreview UK,2025-05-09,"GoFibre Grows UK FTTP Broadband Customers in Montrose to 1,000",https://www.ispreview.co.uk/index.php/2025/05/gofibre-grows-uk-fttp-broadband-customers-in-montrose-to-1000.html,,0.0,,not_applicable,0,,0,,44,
ISPreview UK,2025-05-09,Vodafone Introduces Screen Damage Insurance for UK Mobiles,https://www.ispreview.co.uk/index.php/2025/05/vodafone-introduces-screen-damage-insurance-for-uk-mobiles.html,,0.0,,not_applicable,0,,0,,45,
ISPreview UK,2025-05-09,Three UK Closes Down Old Relish Wireless Broadband in Swindon,https://www.ispreview.co.uk/index.php/2025/05/three-uk-closes-down-old-relish-wireless-broadband-in-swindon.html,,0.0,,not_applicable,0,,0,,59,
ISPreview UK,2025-05-09,"TalkTalk to Shift 95,000 Origin Broadband UK ISP Customers to UW UPDATE",https://www.ispreview.co.uk/index.php/2025/05/talktalk-to-shift-95000-origin-broadband-uk-isp-customers-to-uw.html,,0.0,,not_applicable,0,,0,,49,
ISPreview UK,2025-05-08,VOXI UK Offer 5G Mobile Plan for £10 Monthly with 80GB of Data,https://www.ispreview.co.uk/index.php/2025/05/voxi-uk-offer-5g-mobile-plan-for-10-monthly-with-80gb-of-data.html,,0.0,,not_applicable,0,,0,,52,
ISPreview UK,2025-05-08,Ofcom Spring 2025 Data – Gigabit Broadband Covers 27.24 Million UK Premises,https://www.ispreview.co.uk/index.php/2025/05/ofcom-spring-2025-data-gigabit-broadband-covers-27-24-million-uk-premises.html,,0.0,,not_applicable,0,,0,,60,
ISPreview UK,2025-05-08,Neos Networks Launch Rapid Activation Service for Fibre Optic Connectivity,https://www.ispreview.co.uk/index.php/2025/05/neos-networks-launch-rapid-activation-service-for-fibre-optic-connectivity.html,,0.0,,not_applicable,0,,0,,57,
ISPreview UK,2025-05-08,Broadband ISP Grain Build UK Full Fibre Network into Burton-on-Trent,https://www.ispreview.co.uk/index.php/2025/05/broadband-isp-grain-build-uk-full-fibre-network-into-burton-on-trent.html,,0.0,,not_applicable,0,,0,,47,
ISPreview UK,2025-05-08,ISP Pulse Fibre Commits to Fixed Price Broadband in the UK,https://www.ispreview.co.uk/index.php/2025/05/isp-pulse-fibre-commits-to-fixed-price-broadband-in-the-uk.html,,0.0,,not_applicable,0,,0,,54,
ISPreview UK,2025-05-07,Broadband ISP Zen Internet UK Launch Fibre Hub – Becomes Altnet Aggregator,https://www.ispreview.co.uk/index.php/2025/05/broadband-isp-zen-internet-uk-launch-fibre-hub-becomes-altnet-aggregator.html,,0.0,,not_applicable,0,,0,,51,
ISPreview UK,2025-05-07,Ofcom Find Internet Access Levels in the UK Remain Stable in 2024,https://www.ispreview.co.uk/index.php/2025/05/ofcom-find-internet-access-levels-in-the-uk-remain-stable-in-2024.html,,0.0,,not_applicable,0,,0,,58,
ISPreview UK,2025-05-07,LightSpeed Broadband Launch Full Range of eero Wi-Fi 7 Routers,https://www.ispreview.co.uk/index.php/2025/05/lightspeed-broadband-launch-full-range-of-eero-wi-fi-7-routers.html,,0.0,,not_applicable,0,,0,,47,
ISPreview UK,2025-05-07,River City Networks Look to Build Fibre Broadband in UK Cities,https://www.ispreview.co.uk/index.php/2025/05/river-city-networks-look-to-build-fibre-broadband-in-uk-cities.html,,0.0,,not_applicable,0,,0,,53,
ISPreview UK,2025-05-07,Broadband Forum Start Interoperability Testing of 50G-PON and 25GS-PON Kit,https://www.ispreview.co.uk/index.php/2025/05/broadband-forum-start-interoperability-testing-of-50g-pon-and-25gs-pon-kit.html,,0.0,,not_applicable,0,,0,,43,
ISPreview UK,2025-05-07,World Broadband Lines Top 1.5bn as UK Full Fibre Grows 11.7 Percent in Q4 2024,https://www.ispreview.co.uk/index.php/2025/05/world-broadband-lines-top-1-5bn-as-uk-full-fibre-grows-11-7-percent-in-q4-2024.html,,0.0,,not_applicable,0,,0,,60,
ISPreview UK,2025-05-07,Vodafone UK Launch First Free 7-Day eSIM Mobile Network Trial,https://www.ispreview.co.uk/index.php/2025/05/vodafone-uk-launch-first-free-7-day-esim-mobile-network-trial.html,,0.0,,not_applicable,0,,0,,68,
ISPreview UK,2025-05-07,Government Rejects Amendment to Push FTTP Broadband into Flats UPDATE,https://www.ispreview.co.uk/index.php/2025/05/government-rejects-amendment-to-push-fttp-broadband-into-flats.html,,0.0,,not_applicable,0,,0,,60,
ISPreview UK,2025-05-07,MS3 Cuts Jobs as Focus Shifts from UK Broadband Build to Take-up,https://www.ispreview.co.uk/index.php/2025/05/ms3-cuts-jobs-as-focus-shifts-from-uk-broadband-build-to-customer-growth.html,,0.0,,not_applicable,0,,0,,50,
ISPreview UK,2025-05-06,TalkTalk Group Shrinks to 3.2 Million UK Broadband ISP Customers,https://www.ispreview.co.uk/index.php/2025/05/uk-isp-talktalk-shrinks-to-3-2-million-broadband-customers.html,,0.0,,not_applicable,0,,0,,45,
ISPreview UK,2025-05-06,Full Fibre UK Broadband Builder Quickline Opens New Facility in Leeds,https://www.ispreview.co.uk/index.php/2025/05/full-fibre-uk-broadband-builder-quickline-opens-new-facility-in-leeds.html,,0.0,,not_applicable,0,,0,,52,
ISPreview UK,2025-05-06,Openreach Name 163 More UK Areas for Copper to FTTP Switch – Tranche 20 UPDATE,https://www.ispreview.co.uk/index.php/2025/05/openreach-name-163-more-uk-areas-for-copper-to-fttp-switch-tranche-20.html,,0.0,,not_applicable,0,,0,,58,
ISPreview UK,2025-05-06,Better Mobile Cover Goes Live from O2 UK on East Coast Mainline,https://www.ispreview.co.uk/index.php/2025/05/better-mobile-cover-goes-live-from-o2-uk-on-east-coast-mainline.html,,0.0,,not_applicable,0,,0,,52,
ISPreview UK,2025-05-06,New Broadband ISP Carnival Internet UK Finally Goes Live,https://www.ispreview.co.uk/index.php/2025/05/new-broadband-isp-carnival-internet-uk-finally-goes-live.html,,0.0,,not_applicable,0,,0,,75,
ISPreview UK,2025-05-06,Broadband ISP Fibrus Helps Boost N.Ireland Economy by £431m Since 2020,https://www.ispreview.co.uk/index.php/2025/05/broadband-isp-fibrus-helps-boost-n-ireland-economy-by-431m-since-2020.html,,0.0,,not_applicable,0,,0,,50,
ISPreview UK,2025-05-06,Sky Glass UK Customers Suffering Black Screen and Content Display Bugs UPDATE,https://www.ispreview.co.uk/index.php/2025/05/sky-glass-uk-customers-suffering-black-screen-and-content-display-bugs.html,,0.0,,not_applicable,0,,0,,56,
ISPreview UK,2025-05-06,Take-up Rises as Netomnia Report Q1 Results for UK 10Gbps Broadband Network,https://www.ispreview.co.uk/index.php/2025/05/take-up-rises-as-netomnia-report-q1-results-for-uk-10gbps-broadband-network.html,,0.0,,not_applicable,0,,0,,53,
ISPreview UK,2025-05-05,London Full Fibre Broadband ISP CommunityFibre Reports First Profit UPDATE,https://www.ispreview.co.uk/index.php/2025/05/london-full-fibre-broadband-isp-communityfibre-reports-first-profit.html,,0.0,,not_applicable,0,,0,,51,
ISPreview UK,2025-05-04,Altnet Broadband Operator Freedom Fibre to Suffer UK Job Losses UPDATE,https://www.ispreview.co.uk/index.php/2025/05/altnet-broadband-operator-freedom-fibre-to-suffer-uk-job-losses.html,,0.0,,not_applicable,0,,0,,45,
ISPreview UK,2025-05-03,Network Operators Named as Finalists for UK Fibre Awards 2025,https://www.ispreview.co.uk/index.php/2025/05/network-operators-named-as-finalists-for-uk-fibre-awards-2025.html,,0.0,,not_applicable,0,,0,,52,
ISPreview UK,2025-05-02,Nexfibre Cut 2025 UK Full Fibre Target to 2.5m Premises as VMO2 Pause NetCo Plans,https://www.ispreview.co.uk/index.php/2025/05/nexfibre-cut-2025-uk-full-fibre-target-to-2-5m-premises-as-vmo2-pause-netco-plans.html,,0.0,,not_applicable,0,,0,,60,
ISPreview UK,2025-05-02,Netomnia Raise Extra £160m and Target 5 Million UK Premises for FTTP Broadband,https://www.ispreview.co.uk/index.php/2025/05/netomnia-raise-extra-160m-and-target-5-million-uk-premises-for-fttp-broadband.html,,0.0,,not_applicable,0,,0,,57,
ISPreview UK,2025-05-02,Mobile Operator Three UK Refreshes Customer App with “Glow-up”,https://www.ispreview.co.uk/index.php/2025/05/mobile-operator-three-uk-refreshes-customer-app-with-glow-up.html,,0.0,,not_applicable,0,,0,,49,
ISPreview UK,2025-05-02,ISP OneTek Looks to Expand Business Full Fibre Broadband Network,https://www.ispreview.co.uk/index.php/2025/05/isp-onetek-looks-to-expand-business-full-fibre-broadband-network.html,,0.0,,not_applicable,0,,0,,52,
